Price,January,February,March,April,May,June,July,August,September,October,November,December,accommodates,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,minimum_nights,Apartment,Bed_Breakfast,Boat,Bungalow,Cabin,Camper_RV,Chalet,Condominium,House,Loft,Other,Townhouse,Yurt,98101,98102,98103,98104,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98121,98122,98125,98126,98133,98134,98136,98144,98146,98177,98178,98199,Entire_Home_apt,Private_room,Shared_room
121.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,30.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,30.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.0,1.0,30.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1.0,1.0,30.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1.0,1.0,30.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,0.0,1.0,50.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173.0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148.0,1,0,0,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,1,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212.0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152.0,0,0,1,0,0,0,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,0,0,0,0,1,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,0,0,0,1,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199.0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.0,2.0,3.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1.0,1.0,25.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175.0,0,0,0,1,0,0,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,0,1,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,1,0,0,0,0,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,1,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,0,0,0,1,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175.0,0,0,0,0,0,0,0,0,1,0,0,0,4,1.5,2.0,2.0,100.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,1,0,0,0,0,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,1,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,0,0,0,1,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249.0,0,0,0,0,0,0,0,0,1,0,0,0,3,1.0,1.0,1.0,100.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,1,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,0,0,0,0,1,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
380.0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
380.0,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,1,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,1,0,0,0,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399.0,0,0,0,0,0,0,0,0,1,0,0,0,5,2.0,2.0,2.0,150.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275.0,0,0,0,1,0,0,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375.0,0,0,0,0,0,0,0,1,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204.0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206.0,1,0,0,0,0,0,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375.0,0,0,0,0,0,0,1,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372.0,0,0,0,0,0,1,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
234.0,0,0,1,0,0,0,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285.0,0,0,0,0,1,0,0,0,0,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375.0,0,0,0,0,0,0,0,0,0,0,1,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375.0,0,0,0,0,0,0,0,0,0,1,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325.0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.5,3.0,5.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275.0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,1,0,0,0,0,0,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275.0,0,0,0,0,0,0,1,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275.0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,0,0,1,0,0,0,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209.0,0,0,0,0,0,0,0,0,0,0,1,0,6,1.5,2.0,3.0,95.0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
