id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,host_experience
5958674,0,98116,House,Private room,2,1.0,1.0,1.0,56.0,0.0,0.0,2,1,2,7,18,3.0
8307502,0,98126,House,Entire home/apt,6,2.5,3.0,3.0,300.0,350.0,175.0,1,0,1,1125,6,1.0
5958194,0,98116,House,Private room,1,1.0,1.0,1.0,45.0,0.0,0.0,1,0,2,7,25,3.0
4121334,1,98116,House,Entire home/apt,4,1.5,2.0,2.0,110.0,0.0,30.0,2,1,1,180,9,2.0
598023,0,98116,House,Private room,1,1.0,1.0,1.0,99.0,150.0,30.0,1,0,3,30,8,4.0
6958603,1,98119,House,Private room,2,1.0,1.0,1.0,53.0,150.0,25.0,1,0,2,7,26,4.0
7390195,0,98199,Apartment,Private room,2,1.0,1.0,1.0,75.0,300.0,10.0,1,1,2,1125,9,1.0
4271174,0,98199,House,Private room,2,1.0,1.0,1.0,75.0,0.0,10.0,1,1,1,1125,30,2.0
3237501,0,98199,House,Private room,1,2.5,1.0,1.0,90.0,0.0,0.0,1,0,4,1125,15,2.0
6438013,0,98119,Loft,Entire home/apt,2,1.0,1.0,1.0,69.0,0.0,21.0,1,0,1,1125,3,2.0
10309898,0,98119,Apartment,Entire home/apt,4,1.0,1.0,1.0,250.0,0.0,0.0,1,0,2,7,0,1.0
5002964,0,98119,Apartment,Private room,2,1.0,1.0,1.0,50.0,0.0,0.0,1,0,1,3,1,3.0
6780615,1,98199,Apartment,Entire home/apt,4,1.0,1.0,1.0,150.0,100.0,40.0,2,0,2,90,12,3.0
2586642,0,98119,House,Entire home/apt,4,1.0,2.0,2.0,150.0,500.0,75.0,2,1,2,1125,22,5.0
9490093,0,98199,Condominium,Entire home/apt,2,1.0,1.0,1.0,150.0,100.0,0.0,1,0,1,1125,0,1.0
1815472,0,98104,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,200.0,0.0,1,0,1,1125,75,3.0
8566475,0,98108,Loft,Shared room,4,1.0,1.0,1.0,25.0,0.0,0.0,1,1,1,2,0,1.0
10205366,0,98134,Camper/RV,Entire home/apt,4,0.0,0.0,2.0,265.0,0.0,0.0,1,0,1,1125,0,1.0
2919571,0,98134,Loft,Entire home/apt,4,1.0,2.0,3.0,320.0,0.0,0.0,3,1,3,1125,2,4.0
1484651,0,98134,Other,Private room,4,2.5,1.0,2.0,150.0,0.0,0.0,3,0,1,1125,49,3.0
6327506,1,98108,Townhouse,Entire home/apt,2,1.0,1.0,1.0,65.0,150.0,30.0,1,0,3,7,33,2.0
3544964,1,98118,House,Private room,2,1.0,1.0,1.0,45.0,0.0,0.0,1,1,1,1125,28,2.0
7763298,0,98108,House,Private room,4,1.0,1.0,2.0,80.0,0.0,0.0,1,0,2,1125,20,2.0
5873892,0,98108,House,Private room,2,1.0,1.0,1.0,50.0,0.0,0.0,1,0,2,1125,36,2.0
41401,0,98108,House,Entire home/apt,4,1.0,1.0,2.0,89.0,350.0,0.0,2,1,10,365,26,6.0
6646985,0,98108,House,Private room,1,2.0,1.0,1.0,35.0,0.0,10.0,0,0,1,1125,49,2.0
3582883,0,98108,House,Private room,2,2.0,1.0,1.0,55.0,0.0,10.0,1,0,1,1125,93,2.0
6939472,0,98108,House,Private room,1,2.0,1.0,1.0,35.0,0.0,10.0,0,0,1,1125,44,2.0
4518037,0,98108,House,Private room,1,1.0,1.0,1.0,35.0,150.0,0.0,1,0,2,1125,34,2.0
3951768,0,98108,House,Entire home/apt,2,1.0,1.0,1.0,58.0,120.0,15.0,2,1,2,1125,37,5.0
7007598,0,98108,House,Entire home/apt,6,2.5,3.0,3.0,170.0,500.0,125.0,1,0,2,1125,5,1.0
7800238,0,98108,Cabin,Entire home/apt,2,1.0,1.0,1.0,85.0,0.0,0.0,1,0,2,90,18,1.0
4581256,0,98108,House,Private room,1,1.0,1.0,1.0,38.0,0.0,0.0,1,0,2,1125,27,2.0
4163851,0,98108,House,Entire home/apt,3,2.5,2.0,2.0,104.0,350.0,75.0,2,1,3,1125,19,3.0
479653,0,98108,House,Entire home/apt,10,2.0,4.0,7.0,150.0,200.0,175.0,6,1,3,365,59,4.0
6647442,0,98108,House,Private room,2,2.0,1.0,1.0,55.0,0.0,10.0,0,0,1,1125,41,2.0
7247518,0,98108,House,Entire home/apt,2,1.0,1.0,1.0,130.0,0.0,60.0,1,1,3,1125,4,1.0
6831239,0,98108,House,Private room,1,1.0,1.0,1.0,38.0,0.0,0.0,1,0,2,100,9,2.0
108765,1,98108,Cabin,Entire home/apt,2,1.0,1.0,1.0,122.0,0.0,0.0,1,0,2,30,35,5.0
8174943,0,98108,House,Private room,2,1.0,1.0,1.0,55.0,0.0,0.0,1,0,2,5,4,1.0
6360895,1,98108,Apartment,Entire home/apt,6,1.0,3.0,3.0,109.0,0.0,0.0,4,1,2,1125,29,4.0
6363765,0,98108,House,Entire home/apt,6,1.0,2.0,3.0,199.0,250.0,100.0,1,0,1,90,21,3.0
6183330,0,98108,Cabin,Entire home/apt,4,1.0,1.0,2.0,100.0,200.0,50.0,1,0,2,1125,16,1.0
2612025,0,98108,House,Private room,2,1.0,1.0,2.0,45.0,150.0,15.0,1,1,1,1125,82,2.0
7630155,0,98108,House,Private room,2,1.0,1.0,1.0,80.0,0.0,25.0,2,0,1,1125,2,2.0
8118346,0,98108,House,Private room,1,1.0,1.0,1.0,80.0,0.0,0.0,1,0,3,1125,0,1.0
6105021,0,98108,Loft,Entire home/apt,2,1.0,0.0,1.0,99.0,500.0,0.0,1,1,2,1125,18,4.0
10299108,0,98108,House,Private room,2,1.0,1.0,1.0,58.0,0.0,0.0,1,0,2,1125,0,2.0
6626493,1,98108,House,Entire home/apt,2,1.0,1.0,1.0,69.0,175.0,20.0,1,0,2,1125,15,2.0
573942,0,98108,Other,Private room,2,3.0,1.0,1.0,65.0,100.0,10.0,1,1,2,60,77,7.0
9314106,0,98108,House,Private room,2,1.0,1.0,1.0,38.0,2000.0,0.0,1,0,2,1125,0,1.0
9814376,0,98118,Townhouse,Private room,2,1.0,1.0,1.0,60.0,100.0,15.0,1,0,1,1125,0,1.0
9564093,0,98118,House,Entire home/apt,2,1.0,1.0,1.0,60.0,0.0,10.0,1,1,1,1125,3,1.0
1652107,0,98118,House,Entire home/apt,8,1.0,3.0,3.0,175.0,250.0,100.0,7,1,1,90,56,3.0
942490,0,98117,House,Private room,5,1.0,1.0,2.0,80.0,0.0,0.0,2,1,2,7,74,3.0
8653722,0,98117,House,Entire home/apt,2,1.0,0.0,1.0,85.0,150.0,50.0,0,0,2,1125,5,1.0
7562591,0,98103,House,Entire home/apt,6,2.0,3.0,4.0,215.0,400.0,160.0,1,0,5,1125,1,3.0
9636238,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,0.0,0.0,1,0,1,1125,0,1.0
823989,0,98133,Apartment,Entire home/apt,6,1.0,2.0,3.0,105.0,200.0,30.0,1,0,3,365,55,2.0
7596934,0,98103,Bungalow,Entire home/apt,2,1.0,0.0,1.0,90.0,0.0,50.0,1,0,1,1125,4,3.0
6832592,0,98117,Apartment,Entire home/apt,6,1.0,2.0,3.0,125.0,500.0,99.0,4,1,2,1125,15,2.0
3922853,1,98117,House,Entire home/apt,4,1.0,2.0,2.0,105.0,100.0,75.0,2,0,1,90,14,2.0
9475641,1,98177,House,Entire home/apt,6,2.5,3.0,3.0,98.0,500.0,40.0,4,1,13,183,0,2.0
8718936,0,98133,House,Private room,1,1.0,1.0,1.0,44.0,300.0,100.0,1,0,1,1125,0,1.0
9075558,0,98103,House,Private room,2,1.0,1.0,1.0,34.0,0.0,0.0,2,0,1,1125,6,3.0
671828,0,98117,House,Private room,1,2.5,1.0,1.0,50.0,500.0,0.0,1,1,5,365,0,4.0
6660186,1,98103,House,Entire home/apt,2,1.5,1.0,1.0,85.0,100.0,35.0,2,1,2,29,16,1.0
3916050,0,98103,House,Private room,1,1.0,1.0,1.0,49.0,0.0,0.0,1,0,1,1125,39,2.0
2187906,0,98117,House,Private room,2,0.5,1.0,1.0,50.0,0.0,0.0,1,1,1,5,21,3.0
9091301,0,98103,House,Private room,2,1.0,1.0,1.0,50.0,0.0,0.0,1,0,1,1125,3,1.0
9048584,0,98103,House,Private room,2,1.0,1.0,1.0,70.0,0.0,20.0,1,0,1,1125,0,7.0
7382368,0,98117,House,Private room,2,1.0,1.0,1.0,40.0,0.0,0.0,1,1,1,1125,1,2.0
5278993,0,98103,Apartment,Private room,2,1.0,1.0,1.0,40.0,0.0,0.0,1,0,1,1125,1,1.0
8717758,0,98133,House,Private room,1,1.0,1.0,1.0,38.0,300.0,50.0,1,0,1,1125,0,1.0
10299195,0,98133,House,Private room,1,1.0,1.0,1.0,26.0,0.0,5.0,1,0,1,1125,0,0.0
7064681,0,98117,Tent,Shared room,2,1.0,1.0,2.0,25.0,0.0,0.0,1,1,1,1125,4,3.0
1935439,0,98177,House,Private room,2,2.0,1.0,1.0,49.0,400.0,30.0,1,1,2,1125,3,3.0
5931372,0,98133,House,Entire home/apt,6,1.5,2.0,3.0,129.0,0.0,35.0,2,1,1,1125,12,3.0
1984692,0,98103,House,Entire home/apt,5,2.0,2.0,2.0,175.0,250.0,80.0,1,0,2,20,5,3.0
4360604,1,98117,House,Private room,2,1.0,1.0,2.0,42.0,100.0,25.0,0,0,1,30,16,2.0
9712348,0,98103,House,Entire home/apt,4,1.5,2.0,2.0,126.0,100.0,100.0,1,0,2,1125,0,4.0
7151107,0,98103,House,Entire home/apt,6,3.5,3.0,3.0,299.0,100.0,100.0,4,0,1,1125,5,2.0
7935437,0,98103,House,Private room,5,1.0,1.0,2.0,99.0,0.0,40.0,1,0,2,1125,3,1.0
6364753,0,98117,House,Entire home/apt,4,1.5,2.0,2.0,175.0,0.0,100.0,1,0,4,1125,4,4.0
7952032,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,125.0,150.0,35.0,2,1,2,10,0,1.0
6166307,1,98117,Apartment,Entire home/apt,3,1.0,1.0,2.0,120.0,200.0,50.0,3,1,1,30,21,3.0
3282760,0,98103,House,Private room,2,1.0,1.0,1.0,42.0,0.0,0.0,1,0,1,1125,0,2.0
6411259,1,98103,House,Private room,2,1.0,1.0,1.0,56.0,0.0,25.0,1,0,2,1125,31,2.0
670262,0,98117,House,Private room,1,1.0,1.0,1.0,55.0,500.0,0.0,1,0,5,365,2,4.0
8411663,0,98103,House,Private room,2,1.5,1.0,1.0,55.0,95.0,20.0,1,0,1,1125,0,7.0
6926511,0,98103,House,Entire home/apt,6,2.0,2.0,2.0,235.0,0.0,60.0,4,1,2,20,7,2.0
9908591,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,100.0,0.0,0.0,1,0,2,1125,2,4.0
5640722,1,98103,House,Private room,2,1.0,1.0,1.0,60.0,100.0,30.0,2,1,3,1125,29,4.0
6701018,0,98133,Apartment,Entire home/apt,4,1.0,1.0,1.0,67.0,300.0,125.0,3,0,1,1125,21,5.0
3653575,0,98117,House,Private room,4,1.0,1.0,1.0,95.0,200.0,50.0,2,1,1,21,26,3.0
7647221,0,98133,Condominium,Entire home/apt,5,2.0,2.0,2.0,115.0,100.0,20.0,4,1,2,1125,3,5.0
3637180,0,98103,House,Private room,2,1.0,1.0,1.0,50.0,0.0,20.0,1,1,1,1125,58,4.0
6215199,0,98103,House,Entire home/apt,6,2.0,3.0,4.0,199.0,0.0,0.0,6,1,3,1125,7,1.0
714043,0,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,86.0,500.0,80.0,3,1,2,352,36,4.0
3890990,0,98103,House,Entire home/apt,7,1.0,2.0,4.0,175.0,250.0,100.0,7,1,1,90,57,3.0
4038347,0,98103,House,Private room,1,1.0,1.0,1.0,55.0,0.0,0.0,1,0,1,1125,48,2.0
523883,0,98133,House,Private room,2,1.0,1.0,1.0,68.0,100.0,0.0,1,0,2,1125,49,4.0
4111954,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,60.0,100.0,30.0,2,0,7,60,11,3.0
4693488,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,0.0,35.0,1,0,3,60,22,2.0
5127136,1,98117,Townhouse,Entire home/apt,8,1.5,3.0,4.0,139.0,300.0,100.0,4,1,2,28,43,1.0
7674720,0,98133,Condominium,Private room,2,1.0,1.0,1.0,51.0,95.0,5.0,1,1,1,1125,2,1.0
8028801,0,98117,Apartment,Private room,2,1.0,1.0,1.0,50.0,0.0,0.0,2,1,1,1125,14,3.0
9050781,0,98117,House,Entire home/apt,4,1.0,2.0,2.0,115.0,500.0,75.0,1,0,3,90,0,1.0
178844,0,98103,House,Entire home/apt,3,1.0,1.0,2.0,80.0,0.0,25.0,2,0,2,28,2,7.0
8034871,0,98133,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,0.0,20.0,1,0,2,1125,6,4.0
3208330,0,98117,House,Private room,2,2.0,1.0,1.0,85.0,0.0,30.0,1,1,2,30,52,4.0
9492036,0,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,0,1.0
4863533,0,98103,Apartment,Entire home/apt,5,1.0,2.0,6.0,100.0,0.0,0.0,1,0,3,1125,2,2.0
4360485,1,98117,House,Private room,2,1.0,1.0,1.0,63.0,100.0,50.0,0,0,1,30,16,2.0
8194286,0,98103,House,Entire home/apt,4,1.0,2.0,1.0,100.0,0.0,0.0,1,0,2,8,1,1.0
5524847,0,98103,Apartment,Entire home/apt,5,1.0,2.0,3.0,135.0,300.0,95.0,3,1,2,1125,20,4.0
9236814,0,98117,House,Entire home/apt,4,2.0,2.0,2.0,125.0,0.0,60.0,4,1,2,1125,0,3.0
8483744,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,69.0,250.0,50.0,2,0,2,21,1,1.0
609421,0,98117,House,Private room,4,1.0,1.0,3.0,280.0,0.0,50.0,4,1,1,1125,2,4.0
3543247,1,98117,House,Entire home/apt,4,1.0,1.0,3.0,160.0,0.0,60.0,2,1,1,1125,58,2.0
4567243,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,75.0,0.0,50.0,1,0,7,31,2,4.0
749758,0,98103,House,Entire home/apt,5,1.0,3.0,3.0,98.0,0.0,0.0,1,0,1,365,13,5.0
4854767,0,98103,House,Entire home/apt,3,1.0,2.0,2.0,109.0,200.0,75.0,2,1,1,1125,19,2.0
8129537,0,98103,House,Entire home/apt,5,1.0,3.0,3.0,125.0,0.0,100.0,1,0,2,60,0,1.0
5014835,0,98103,House,Entire home/apt,5,2.0,4.0,3.0,225.0,0.0,50.0,2,1,1,1125,2,3.0
421168,1,98103,Other,Private room,2,1.0,1.0,1.0,69.0,0.0,10.0,2,0,1,7,209,4.0
58503,0,98103,House,Entire home/apt,4,1.0,2.0,3.0,75.0,0.0,0.0,2,1,1,30,76,6.0
7881802,0,98103,House,Entire home/apt,10,3.0,4.0,5.0,300.0,250.0,159.0,6,1,2,180,4,4.0
9562586,0,98117,House,Private room,2,1.0,1.0,1.0,60.0,0.0,40.0,0,1,2,30,0,2.0
10340165,0,98133,House,Private room,2,1.0,1.0,2.0,43.0,0.0,0.0,1,0,1,1125,0,1.0
370361,1,98117,House,Private room,2,1.0,1.0,1.0,85.0,0.0,50.0,2,0,3,30,113,4.0
3753645,0,98177,Townhouse,Private room,2,1.0,1.0,1.0,110.0,0.0,0.0,1,0,1,1125,0,5.0
3535171,0,98103,House,Private room,2,1.0,1.0,1.0,52.0,0.0,20.0,1,1,1,1125,44,4.0
2037250,1,98117,House,Private room,2,1.0,1.0,1.0,100.0,0.0,50.0,2,0,3,30,23,4.0
2605975,0,98103,House,Private room,1,1.0,1.0,1.0,50.0,0.0,10.0,1,1,1,21,52,3.0
4825472,0,98117,House,Private room,2,1.0,1.0,1.0,35.0,500.0,50.0,0,0,2,21,15,2.0
5500398,0,98103,House,Private room,2,1.0,1.0,1.0,66.0,100.0,20.0,2,0,2,30,24,1.0
587584,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,99.0,500.0,80.0,4,1,2,365,11,4.0
1220816,0,98117,House,Entire home/apt,7,1.0,2.0,3.0,89.0,0.0,45.0,2,1,1,1125,56,3.0
9576550,0,98103,Apartment,Entire home/apt,1,1.0,1.0,1.0,90.0,0.0,0.0,1,0,1,1125,0,1.0
3793790,1,98118,House,Private room,2,1.0,1.0,1.0,45.0,0.0,0.0,1,1,1,1125,39,2.0
9013210,0,98108,House,Private room,2,1.5,1.0,1.0,60.0,0.0,0.0,1,0,1,10,3,2.0
9863457,0,98118,Townhouse,Private room,2,1.0,1.0,1.0,50.0,100.0,15.0,1,0,1,1125,0,1.0
23356,0,98118,House,Entire home/apt,10,2.0,3.0,3.0,215.0,200.0,0.0,6,1,3,730,6,6.0
6425537,0,98118,Apartment,Entire home/apt,2,1.0,0.0,1.0,138.0,0.0,0.0,1,0,1,1125,11,1.0
7921453,0,98108,Camper/RV,Entire home/apt,4,1.0,0.0,2.0,375.0,0.0,0.0,1,0,1,1125,0,1.0
8634897,0,98136,House,Entire home/apt,6,2.5,3.0,3.0,270.0,300.0,55.0,4,1,2,1125,6,1.0
3604931,0,98136,House,Entire home/apt,9,4.0,5.0,5.0,495.0,300.0,150.0,1,0,3,1125,2,2.0
6937492,1,98136,House,Entire home/apt,4,1.5,2.0,3.0,165.0,0.0,75.0,1,0,2,1125,14,1.0
1048798,1,98136,House,Entire home/apt,4,2.0,1.0,2.0,129.0,500.0,100.0,4,1,2,365,106,3.0
613020,1,98136,House,Private room,2,1.0,1.0,2.0,75.0,0.0,10.0,1,0,2,180,105,4.0
9109293,0,98146,Apartment,Private room,2,1.0,1.0,1.0,80.0,200.0,0.0,2,0,2,1125,0,1.0
6215943,0,98136,House,Entire home/apt,7,1.5,3.0,4.0,177.0,250.0,100.0,7,1,2,1125,7,1.0
4069543,1,98136,House,Private room,5,1.5,1.0,2.0,85.0,0.0,0.0,2,1,1,1125,67,3.0
3986788,0,98136,Apartment,Entire home/apt,2,1.0,1.0,1.0,87.0,100.0,35.0,2,1,3,1125,6,2.0
3968416,1,98136,House,Private room,2,1.0,1.0,1.0,78.0,0.0,0.0,2,0,1,5,31,2.0
1806899,1,98144,House,Private room,2,1.5,1.0,1.0,60.0,0.0,0.0,2,0,2,1125,70,3.0
6168769,0,98144,House,Private room,2,1.0,1.0,1.0,80.0,0.0,25.0,1,1,1,90,4,4.0
8187592,0,98144,Townhouse,Entire home/apt,4,2.5,2.0,2.0,180.0,300.0,80.0,1,1,1,1125,2,1.0
1925661,0,98144,House,Private room,2,1.0,1.0,1.0,39.0,300.0,35.0,1,1,2,1125,23,3.0
4760968,1,98144,House,Private room,2,1.0,1.0,1.0,60.0,0.0,5.0,1,0,1,25,64,3.0
3953365,0,98144,House,Private room,1,1.0,1.0,1.0,42.0,150.0,0.0,1,0,1,3,57,2.0
4909327,1,98144,House,Private room,2,1.5,1.0,1.0,126.0,300.0,50.0,1,1,2,1125,14,2.0
7828509,0,98144,Apartment,Private room,1,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,1,2.0
4903296,0,98144,House,Private room,2,1.0,1.0,1.0,99.0,0.0,0.0,1,0,7,1125,0,2.0
1323634,0,98144,House,Private room,3,2.0,1.0,2.0,89.0,100.0,40.0,1,1,1,30,1,5.0
571640,0,98144,House,Private room,3,1.0,1.0,2.0,79.0,100.0,40.0,1,1,1,30,7,5.0
613151,0,98144,House,Private room,6,1.0,1.0,4.0,169.0,100.0,65.0,1,1,1,60,4,5.0
278192,0,98144,House,Private room,3,1.0,1.0,3.0,79.0,95.0,50.0,1,1,1,31,14,5.0
571651,0,98144,House,Private room,2,1.0,1.0,1.0,69.0,100.0,35.0,1,1,1,30,4,5.0
7883181,0,98144,House,Private room,1,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,4,2.0
7718139,0,98144,Tent,Entire home/apt,4,0.5,1.0,2.0,65.0,0.0,0.0,1,1,1,1125,4,6.0
6572501,0,98144,Townhouse,Entire home/apt,4,2.0,2.0,2.0,260.0,500.0,100.0,2,1,1,1125,0,3.0
4668327,1,98144,House,Entire home/apt,2,1.5,1.0,1.0,100.0,0.0,35.0,2,1,2,1125,18,3.0
7636185,0,98144,House,Entire home/apt,3,1.0,0.0,1.0,90.0,250.0,50.0,2,1,1,1125,24,4.0
6421243,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,59.0,200.0,70.0,1,1,2,1125,14,3.0
5580773,0,98144,Apartment,Entire home/apt,3,1.0,2.0,2.0,70.0,0.0,30.0,0,0,2,5,8,4.0
8737284,0,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,65.0,0.0,15.0,2,1,2,1125,3,1.0
958475,1,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,85.0,250.0,35.0,2,1,3,120,99,3.0
8605841,0,98144,Apartment,Entire home/apt,4,1.0,1.0,1.0,74.0,0.0,45.0,2,1,2,1125,2,1.0
7500728,0,98144,Bungalow,Entire home/apt,2,1.0,0.0,1.0,99.0,0.0,60.0,1,0,2,1125,14,1.0
606297,0,98144,House,Entire home/apt,14,3.0,5.0,9.0,399.0,300.0,155.0,5,1,1,30,81,5.0
9094366,0,98144,House,Entire home/apt,6,2.5,3.0,4.0,300.0,0.0,0.0,1,0,7,1125,0,1.0
7096107,0,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,65.0,0.0,0.0,1,1,1,1125,10,6.0
9496612,0,98108,Apartment,Entire home/apt,2,1.0,1.0,2.0,79.0,150.0,0.0,1,0,3,1125,0,1.0
8785768,0,98144,House,Private room,2,1.0,1.0,1.0,75.0,0.0,25.0,1,0,1,1125,0,5.0
611500,0,98144,House,Entire home/apt,8,2.0,3.0,5.0,219.0,150.0,99.0,3,1,1,30,29,5.0
264829,0,98144,House,Entire home/apt,7,1.0,2.0,4.0,165.0,150.0,75.0,2,1,1,60,41,5.0
1856851,0,98144,House,Private room,2,1.5,1.0,1.0,87.0,0.0,15.0,1,1,1,90,45,3.0
1317919,0,98144,House,Entire home/apt,6,2.0,2.0,3.0,169.0,125.0,75.0,2,1,1,30,0,5.0
392140,0,98144,House,Private room,2,1.0,1.0,1.0,75.0,0.0,0.0,1,1,2,7,137,4.0
3139972,0,98144,House,Shared room,1,1.0,1.0,1.0,30.0,0.0,8.0,0,0,1,1125,81,4.0
10020221,0,98144,House,Private room,2,1.0,1.0,1.0,55.0,0.0,0.0,1,0,1,1125,1,3.0
8759443,0,98144,Apartment,Shared room,2,1.0,1.0,2.0,45.0,0.0,10.0,2,1,1,3,2,1.0
6317449,0,98144,Apartment,Private room,1,1.0,1.0,1.0,50.0,0.0,25.0,0,0,2,7,2,4.0
6416765,0,98144,Apartment,Entire home/apt,6,2.0,2.0,2.0,149.0,750.0,125.0,6,1,2,60,21,3.0
5056580,1,98144,House,Entire home/apt,2,1.0,1.0,1.0,99.0,100.0,20.0,2,0,31,365,100,6.0
6793490,0,98144,House,Entire home/apt,3,1.0,1.0,1.0,69.0,150.0,65.0,1,1,2,1125,26,3.0
2069917,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,69.0,200.0,70.0,1,1,2,30,18,3.0
3258585,1,98144,House,Private room,2,1.0,1.0,1.0,80.0,0.0,0.0,1,0,1,14,59,2.0
815017,0,98144,House,Shared room,2,1.0,1.0,1.0,55.0,0.0,10.0,1,1,1,5,136,4.0
6610942,0,98144,House,Private room,2,1.0,1.0,1.0,75.0,0.0,50.0,1,0,3,1125,14,3.0
5365612,0,98144,Townhouse,Private room,2,1.0,1.0,1.0,50.0,200.0,30.0,1,1,1,1125,5,1.0
1556170,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,69.0,200.0,70.0,1,1,2,30,68,3.0
2486612,0,98144,Apartment,Entire home/apt,5,1.0,1.0,4.0,112.0,0.0,20.0,2,1,1,1125,65,3.0
7748778,0,98144,House,Entire home/apt,3,1.0,1.0,2.0,150.0,0.0,0.0,1,0,1,1125,0,6.0
6872650,0,98144,Apartment,Private room,3,1.0,1.0,1.0,65.0,0.0,0.0,1,0,1,90,35,2.0
7634011,0,98144,House,Entire home/apt,6,1.0,3.0,3.0,104.0,100.0,50.0,1,0,1,1125,24,1.0
1898511,0,98144,House,Private room,1,1.5,1.0,1.0,60.0,0.0,10.0,1,1,1,5,34,3.0
8067053,0,98144,House,Private room,2,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,3,1.0
1872885,0,98144,House,Private room,1,2.5,1.0,2.0,105.0,300.0,120.0,1,0,7,360,5,3.0
6561379,0,98144,House,Entire home/apt,5,1.0,2.0,2.0,144.0,0.0,85.0,2,1,2,1125,15,1.0
265901,0,98144,House,Private room,2,1.0,1.0,1.0,69.0,100.0,40.0,1,1,1,30,15,5.0
392779,0,98144,Apartment,Entire home/apt,4,1.0,2.0,2.0,108.0,250.0,85.0,2,1,3,30,80,5.0
202174,0,98122,House,Entire home/apt,4,2.0,1.0,1.0,159.0,0.0,80.0,2,1,2,730,14,7.0
7853358,0,98144,House,Entire home/apt,4,1.0,2.0,3.0,85.0,200.0,50.0,2,1,2,1125,11,2.0
2197168,1,98144,House,Entire home/apt,4,1.0,2.0,2.0,135.0,250.0,50.0,2,1,2,1125,79,2.0
4075152,0,98144,Bed & Breakfast,Private room,2,1.0,1.0,1.0,89.0,0.0,30.0,1,0,2,1125,0,4.0
5593399,0,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,120.0,0.0,20.0,1,0,1,4,7,1.0
366301,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,70.0,300.0,50.0,3,1,2,1125,9,4.0
6644628,0,98144,Townhouse,Private room,2,1.5,1.0,1.0,150.0,0.0,25.0,2,1,2,1125,9,4.0
3593582,0,98144,House,Entire home/apt,5,2.5,2.0,2.0,120.0,100.0,40.0,2,1,2,7,1,2.0
6716620,0,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,65.0,0.0,0.0,1,1,1,1125,14,6.0
6796066,0,98144,House,Private room,1,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,15,10,5.0
3977450,0,98144,House,Private room,1,1.0,1.0,1.0,36.0,150.0,0.0,1,0,1,5,67,2.0
793629,0,98144,House,Entire home/apt,2,1.0,1.0,1.0,95.0,200.0,65.0,1,0,1,30,109,4.0
9110410,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,88.0,0.0,0.0,1,0,3,1125,0,2.0
5705161,1,98144,Apartment,Private room,3,1.0,1.0,2.0,75.0,100.0,15.0,2,1,1,10,93,1.0
8596938,0,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,130.0,0.0,0.0,1,0,1,1125,0,1.0
5364119,1,98144,House,Private room,2,1.0,1.0,1.0,63.0,0.0,0.0,2,1,2,1125,23,4.0
6211882,1,98144,Apartment,Private room,2,1.0,1.0,1.0,60.0,300.0,30.0,1,1,1,200,13,1.0
4374326,0,98144,House,Private room,1,1.0,1.0,1.0,37.0,150.0,0.0,1,0,1,5,46,2.0
7887651,1,98144,Townhouse,Private room,2,1.0,1.0,1.0,85.0,300.0,30.0,1,1,1,200,3,1.0
9013441,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,95.0,0.0,2,1,2,1125,3,1.0
7362757,1,98118,House,Entire home/apt,4,1.0,1.0,3.0,84.0,150.0,25.0,2,1,1,1125,52,3.0
9609152,0,98118,Apartment,Entire home/apt,5,1.0,2.0,3.0,275.0,0.0,155.0,1,0,2,1125,0,1.0
4639040,0,98118,Bed & Breakfast,Private room,1,1.0,1.0,1.0,39.0,200.0,50.0,1,0,3,1125,12,6.0
