host_is_superhost,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,cancellation_policy,host_experience
1,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,2,0,2,1125,158,flexible,4.0
0,9,Entire home/apt,6,2.0,2.0,2.0,Real Bed,200.0,300.0,112.0,4,1,3,15,0,strict,3.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,92.0,250.0,75.0,3,0,2,365,53,strict,6.0
0,9,Entire home/apt,7,2.5,3.0,3.0,Real Bed,257.0,250.0,100.0,6,1,2,1125,1,moderate,2.0
1,10,Entire home/apt,2,1.0,0.0,1.0,Real Bed,79.0,0.0,0.0,1,0,3,365,62,flexible,4.0
0,9,Entire home/apt,6,1.5,3.0,3.0,Real Bed,200.0,1000.0,200.0,1,0,3,365,22,strict,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,30.0,2,0,1,1125,2,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,100.0,20.0,2,1,1,1125,5,moderate,2.0
1,9,Private room,3,1.5,1.0,1.0,Real Bed,65.0,175.0,15.0,1,1,1,1125,7,strict,1.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,105.0,0.0,58.0,2,1,2,31,14,strict,5.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,59.0,0.0,0.0,1,1,2,7,34,flexible,2.0
1,9,Private room,3,1.5,1.0,1.0,Real Bed,59.0,175.0,16.0,1,1,1,1125,15,strict,1.0
0,13,Private room,2,1.5,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,9,Private room,2,1.5,1.0,1.0,Pull-out Sofa,56.0,0.0,30.0,1,1,2,260,18,flexible,3.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,150.0,0.0,1,0,2,1125,13,moderate,3.0
0,9,Entire home/apt,8,2.5,3.0,4.0,Real Bed,135.0,0.0,100.0,3,1,5,30,5,moderate,4.0
1,9,Entire home/apt,6,2.0,3.0,3.0,Real Bed,200.0,200.0,75.0,6,1,2,14,20,strict,3.0
0,9,Entire home/apt,8,2.5,3.0,3.0,Real Bed,163.0,200.0,85.0,4,1,2,1125,5,strict,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,83.0,250.0,25.0,1,0,1,1125,0,flexible,1.0
0,13,Entire home/apt,5,3.5,3.0,3.0,Real Bed,210.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,0.0,1,0,1,1125,14,flexible,1.0
0,9,Entire home/apt,6,1.5,2.0,3.0,Real Bed,135.0,350.0,50.0,1,0,2,14,32,flexible,3.0
0,13,Private room,2,1.5,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0,1,1125,1,flexible,1.0
1,0,Private room,2,1.0,1.0,1.0,Real Bed,109.0,0.0,0.0,1,0,2,1125,20,moderate,3.0
0,9,Entire home/apt,8,3.5,5.0,5.0,Real Bed,500.0,500.0,250.0,1,0,3,30,3,strict,2.0
0,13,Private room,1,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,12,flexible,1.0
0,9,Entire home/apt,8,3.5,5.0,5.0,Real Bed,400.0,0.0,120.0,1,0,5,365,2,moderate,4.0
0,9,Entire home/apt,4,2.5,2.0,2.0,Real Bed,105.0,0.0,85.0,1,0,2,1125,14,moderate,1.0
0,0,Private room,2,1.0,1.0,1.0,Pull-out Sofa,39.0,0.0,0.0,1,0,1,1125,54,flexible,1.0
0,0,Private room,2,1.0,1.0,2.0,Real Bed,50.0,99.0,50.0,1,1,1,33,10,strict,1.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,129.0,200.0,78.0,4,1,2,15,7,strict,1.0
1,9,Private room,1,2.0,1.0,1.0,Real Bed,44.0,0.0,0.0,0,0,2,7,41,flexible,2.0
1,9,Entire home/apt,12,3.5,5.0,8.0,Real Bed,350.0,500.0,250.0,1,0,7,1125,2,strict,5.0
1,9,Entire home/apt,10,3.5,3.0,3.0,Real Bed,300.0,300.0,110.0,8,0,1,1125,31,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,53.0,0.0,0.0,0,0,2,21,37,flexible,2.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,1125,1,flexible,1.0
1,9,Entire home/apt,10,3.5,3.0,3.0,Real Bed,285.0,300.0,110.0,1,0,1,1125,2,strict,1.0
0,9,Entire home/apt,4,1.0,2.0,3.0,Real Bed,210.0,250.0,125.0,1,0,2,30,0,strict,2.0
1,0,Entire home/apt,5,1.0,1.0,3.0,Real Bed,159.0,300.0,60.0,2,1,2,60,34,strict,1.0
1,9,Entire home/apt,5,1.0,3.0,3.0,Real Bed,225.0,1000.0,150.0,4,1,2,234,55,flexible,4.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,66.0,0.0,25.0,3,1,1,1125,2,flexible,1.0
0,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,80.0,200.0,45.0,2,1,2,1125,40,moderate,2.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,79.0,250.0,35.0,2,1,1,1125,27,moderate,3.0
0,9,Private room,2,2.0,1.0,1.0,Real Bed,120.0,0.0,50.0,1,0,1,1125,1,flexible,1.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,49.0,0.0,0.0,1,1,2,7,42,flexible,2.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,122.0,0.0,0.0,2,1,2,120,113,moderate,3.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,0.0,15.0,1,0,1,1125,15,flexible,1.0
1,9,Entire home/apt,6,2.5,2.0,4.0,Real Bed,196.0,0.0,110.0,1,0,3,365,27,strict,5.0
0,13,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,0.0,30.0,1,0,1,1125,14,strict,4.0
0,0,Entire home/apt,4,1.0,1.0,3.0,Real Bed,150.0,0.0,0.0,1,0,5,1125,0,flexible,1.0
1,9,Entire home/apt,4,1.5,2.0,2.0,Real Bed,125.0,100.0,80.0,2,1,2,1125,15,strict,4.0
0,13,Entire home/apt,6,2.0,3.0,3.0,Real Bed,175.0,500.0,120.0,1,0,3,1125,0,strict,1.0
0,9,Private room,2,1.5,1.0,2.0,Real Bed,60.0,0.0,30.0,1,1,2,365,27,flexible,6.0
0,3,Private room,2,1.5,1.0,1.0,Real Bed,70.0,0.0,12.0,1,1,1,29,22,moderate,1.0
0,7,Entire home/apt,4,2.0,3.0,2.0,Real Bed,175.0,0.0,20.0,1,0,2,10,4,flexible,1.0
0,10,Entire home/apt,2,1.0,1.0,2.0,Real Bed,100.0,250.0,25.0,1,0,2,2,0,flexible,3.0
0,9,Private room,2,2.0,1.0,1.0,Real Bed,69.0,0.0,0.0,1,0,1,5,12,flexible,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,69.0,200.0,20.0,1,0,1,1125,19,strict,2.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,35.0,200.0,20.0,1,1,1,1125,23,moderate,1.0
0,9,Entire home/apt,4,1.0,3.0,2.0,Real Bed,140.0,0.0,50.0,4,1,2,1125,1,strict,4.0
0,9,Private room,2,1.0,1.0,1.0,Futon,68.0,0.0,0.0,2,1,2,1125,17,moderate,2.0
0,0,Private room,2,1.5,1.0,1.0,Real Bed,55.0,0.0,5.0,1,0,1,1125,0,flexible,2.0
0,9,Entire home/apt,4,1.5,1.0,1.0,Real Bed,100.0,150.0,0.0,2,1,2,14,4,flexible,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70.0,0.0,25.0,0,0,1,1125,4,flexible,3.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,90.0,0.0,0.0,2,1,2,7,1,flexible,1.0
0,9,Entire home/apt,6,2.5,2.0,3.0,Real Bed,275.0,500.0,250.0,4,1,3,45,14,strict,3.0
0,0,Private room,2,1.0,1.0,1.0,Futon,60.0,0.0,5.0,1,1,1,1125,26,flexible,4.0
0,0,Entire home/apt,4,1.5,2.0,2.0,Real Bed,125.0,0.0,0.0,1,0,1,1125,1,strict,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,100.0,50.0,1,0,1,1125,0,flexible,3.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,0.0,25.0,1,0,2,14,0,moderate,1.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,15.0,1,0,1,14,141,moderate,2.0
0,9,Entire home/apt,4,2.0,2.0,3.0,Real Bed,90.0,0.0,0.0,1,0,2,14,3,moderate,2.0
0,9,Entire home/apt,6,2.5,3.0,3.0,Real Bed,250.0,0.0,100.0,1,0,3,730,10,strict,6.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,250.0,20.0,1,0,7,30,0,flexible,1.0
1,4,Entire home/apt,4,1.0,0.0,2.0,Real Bed,95.0,250.0,25.0,1,1,2,1125,38,strict,3.0
0,9,Entire home/apt,7,3.5,3.0,3.0,Real Bed,218.0,0.0,170.0,1,0,2,365,39,strict,5.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,120.0,0.0,25.0,1,1,2,1125,1,moderate,2.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,64.0,0.0,20.0,1,0,2,1125,18,flexible,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,2,0,1,1125,0,strict,1.0
1,10,Entire home/apt,4,1.0,0.0,2.0,Real Bed,170.0,0.0,50.0,2,1,1,30,80,moderate,2.0
0,9,Entire home/apt,4,2.0,3.0,2.0,Real Bed,168.0,350.0,95.0,1,0,4,1125,1,strict,7.0
1,0,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,15.0,2,1,1,1125,25,moderate,2.0
0,0,Entire home/apt,3,1.0,0.0,2.0,Real Bed,85.0,400.0,80.0,2,1,1,1125,4,strict,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,1,2,7,183,moderate,3.0
0,9,Entire home/apt,4,1.0,2.0,3.0,Real Bed,115.0,100.0,50.0,1,0,1,1125,45,strict,2.0
0,0,Private room,4,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,2,6,9,flexible,3.0
0,13,Private room,2,1.5,1.0,1.0,Real Bed,125.0,1500.0,75.0,1,1,1,1125,0,moderate,3.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,30.0,2,1,1,1125,1,moderate,2.0
0,0,Entire home/apt,3,1.0,0.0,2.0,Real Bed,90.0,149.0,60.0,2,1,1,14,0,strict,1.0
0,13,Entire home/apt,4,2.0,2.0,2.0,Real Bed,149.0,300.0,25.0,4,1,3,1125,6,strict,2.0
0,9,Entire home/apt,8,3.0,3.0,3.0,Real Bed,250.0,250.0,120.0,6,1,2,180,7,strict,1.0
1,9,Private room,4,1.0,1.0,2.0,Real Bed,69.0,200.0,20.0,2,1,1,1125,61,strict,2.0
0,7,Private room,2,1.0,1.0,1.0,Real Bed,65.0,100.0,0.0,1,1,1,1125,2,flexible,1.0
0,9,Private room,2,0.5,1.0,1.0,Real Bed,40.0,100.0,20.0,1,1,1,1125,26,moderate,1.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,60.0,95.0,30.0,1,1,2,365,31,flexible,6.0
0,9,Entire home/apt,4,2.0,2.0,2.0,Real Bed,149.0,0.0,75.0,1,0,3,1125,5,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,200.0,30.0,2,1,1,1125,7,moderate,1.0
0,9,Entire home/apt,6,1.0,1.0,3.0,Real Bed,79.0,100.0,75.0,2,1,1,60,64,strict,5.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,300.0,50.0,1,0,2,1125,0,strict,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,100.0,0.0,1,0,2,1125,52,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,2.0,Real Bed,76.0,0.0,99.0,1,0,2,1125,7,strict,3.0
1,7,Private room,2,2.0,1.0,1.0,Real Bed,95.0,0.0,30.0,1,0,1,1125,43,strict,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,0.0,99.0,1,0,2,1125,13,strict,3.0
0,0,Entire home/apt,6,2.0,2.0,3.0,Pull-out Sofa,137.0,0.0,99.0,1,0,2,1125,20,strict,3.0
0,8,Shared room,8,0.0,1.0,8.0,Real Bed,38.0,0.0,6.0,1,1,1,1125,19,moderate,1.0
1,0,Entire home/apt,4,2.5,2.0,2.0,Real Bed,557.0,780.0,180.0,4,0,6,180,31,strict,2.0
1,0,Entire home/apt,6,1.0,1.0,3.0,Real Bed,160.0,100.0,25.0,2,1,1,1125,48,strict,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,179.0,0.0,0.0,2,1,2,29,6,moderate,2.0
0,8,Shared room,8,8.0,1.0,8.0,Real Bed,41.0,0.0,0.0,1,1,1,1125,3,flexible,1.0
0,7,Entire home/apt,4,1.0,1.0,2.0,Real Bed,97.0,0.0,75.0,1,0,1,1125,0,strict,4.0
0,0,Entire home/apt,3,1.0,0.0,1.0,Real Bed,99.0,100.0,60.0,1,1,1,1125,43,strict,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,149.0,0.0,0.0,1,0,2,1125,1,moderate,3.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,199.0,300.0,60.0,2,1,2,1125,50,strict,3.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,157.0,0.0,0.0,2,1,1,29,14,moderate,2.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,170.0,100.0,50.0,2,1,2,1125,10,moderate,4.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,0.0,75.0,1,0,2,120,9,strict,4.0
1,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,299.0,300.0,64.0,1,0,2,1125,26,strict,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,100.0,25.0,1,0,2,20,1,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,0.0,75.0,1,0,1,1125,14,strict,4.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,165.0,200.0,65.0,2,0,2,1125,0,flexible,4.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,114.0,95.0,45.0,2,1,1,14,40,moderate,2.0
0,0,Entire home/apt,5,2.0,2.0,2.0,Real Bed,311.0,0.0,113.0,1,0,7,365,7,strict,6.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,160.0,300.0,50.0,1,0,2,1125,0,strict,5.0
0,0,Entire home/apt,3,1.0,0.0,2.0,Real Bed,100.0,0.0,0.0,2,1,2,1125,31,moderate,3.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,0.0,50.0,1,0,2,1125,21,moderate,1.0
0,7,Entire home/apt,4,2.0,1.0,2.0,Real Bed,357.0,250.0,75.0,1,0,7,30,0,strict,1.0
1,9,Entire home/apt,3,1.0,1.0,2.0,Real Bed,135.0,500.0,75.0,2,1,2,180,16,strict,4.0
1,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,500.0,100.0,1,0,3,1125,6,strict,6.0
0,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,75.0,200.0,70.0,1,1,2,1125,9,moderate,4.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,138.0,300.0,50.0,2,0,2,21,188,strict,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,129.0,300.0,50.0,2,1,4,60,3,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,0.0,40.0,1,0,2,1125,31,moderate,1.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,2,1,2,90,26,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,200.0,50.0,1,0,10,30,0,strict,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,200.0,25.0,2,1,2,1125,20,moderate,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,91.0,125.0,75.0,1,1,2,21,7,moderate,6.0
0,9,Entire home/apt,3,1.0,1.0,2.0,Real Bed,135.0,250.0,20.0,1,0,1,1125,2,strict,4.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,500.0,70.0,2,1,3,365,47,strict,6.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,140.0,0.0,35.0,2,1,2,7,20,moderate,4.0
1,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,500.0,100.0,1,0,3,1125,81,strict,6.0
0,7,Entire home/apt,3,1.0,1.0,1.0,Futon,150.0,0.0,30.0,3,1,2,1125,2,flexible,5.0
1,7,Entire home/apt,4,1.5,2.0,3.0,Real Bed,129.0,0.0,35.0,4,0,1,1125,2,flexible,3.0
0,0,Shared room,1,1.0,1.0,1.0,Futon,50.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,150.0,35.0,2,1,1,1125,22,strict,3.0
1,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,82.0,0.0,30.0,2,1,3,1125,41,moderate,5.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,103.0,0.0,0.0,1,0,1,1125,29,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,5.0,1,1,1,95,16,flexible,2.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,0,2,1125,1,flexible,2.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,300.0,50.0,2,0,2,21,146,strict,4.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
1,4,Entire home/apt,8,1.0,2.0,4.0,Real Bed,300.0,100.0,0.0,1,0,2,1125,43,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,68.0,0.0,5.0,1,1,1,1125,0,flexible,2.0
0,0,Private room,3,1.0,1.0,1.0,Airbed,52.0,0.0,0.0,2,1,1,1125,0,flexible,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,91.0,200.0,50.0,1,0,1,1125,8,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,0.0,1,0,1,1125,2,moderate,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,100.0,50.0,1,0,3,1125,0,strict,5.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,1500.0,10.0,2,1,1,1125,9,flexible,5.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,195.0,250.0,25.0,1,0,2,1125,2,moderate,2.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,58.0,0.0,5.0,1,1,1,1125,89,moderate,2.0
0,9,Entire home/apt,8,2.5,3.0,3.0,Real Bed,600.0,2000.0,145.0,5,1,2,1125,2,flexible,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,200.0,35.0,2,0,2,1125,0,flexible,4.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,6,flexible,1.0
0,0,Entire home/apt,3,1.0,2.0,2.0,Real Bed,125.0,0.0,50.0,1,1,2,1125,11,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,82.0,0.0,30.0,1,0,2,14,115,strict,4.0
0,0,Entire home/apt,4,1.0,2.0,2.0,Couch,225.0,250.0,150.0,1,0,7,730,0,strict,5.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,4,flexible,2.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,90.0,0.0,35.0,1,1,1,1125,0,flexible,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,134.0,500.0,79.0,2,0,1,1125,6,strict,2.0
0,0,Private room,2,1.0,1.0,1.0,Airbed,42.0,100.0,0.0,1,1,1,1125,4,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,250.0,40.0,2,1,2,1125,34,strict,5.0
0,9,Entire home/apt,6,1.0,2.0,2.0,Real Bed,115.0,0.0,40.0,4,1,1,1125,106,moderate,6.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,0.0,20.0,1,0,1,9,9,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,10.0,1,0,2,14,16,moderate,3.0
0,0,Entire home/apt,6,2.0,2.0,3.0,Real Bed,550.0,500.0,55.0,1,0,3,10,7,flexible,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,40.0,1,0,2,1125,0,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,2,10,3,flexible,3.0
0,10,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,1,0,1,1125,0,flexible,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,300.0,15.0,2,0,4,1125,0,flexible,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,0.0,10.0,1,0,2,1125,15,flexible,2.0
0,0,Private room,4,2.0,1.0,1.0,Real Bed,100.0,0.0,25.0,1,0,30,1125,2,moderate,2.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,1200.0,0.0,1,0,7,90,1,flexible,3.0
1,0,Shared room,1,2.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,moderate,1.0
0,7,Entire home/apt,2,1.5,1.0,1.0,Real Bed,88.0,2000.0,100.0,1,1,1,1125,0,flexible,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,59.0,200.0,40.0,1,0,2,30,14,strict,1.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,183.0,300.0,60.0,2,1,2,1125,20,strict,3.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,135.0,0.0,25.0,2,0,1,9,0,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,220.0,0.0,40.0,2,1,3,31,21,strict,6.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,183.0,300.0,60.0,2,1,2,1125,0,strict,3.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,115.0,0.0,50.0,2,1,2,30,3,flexible,1.0
0,5,Shared room,4,1.0,1.0,4.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,183.0,300.0,60.0,2,1,2,1125,26,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,500.0,50.0,1,0,2,365,19,strict,5.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,75.0,100.0,25.0,1,1,1,1125,4,moderate,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,0.0,50.0,1,0,3,1125,1,flexible,1.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,183.0,300.0,60.0,2,1,2,1125,6,strict,3.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,220.0,500.0,55.0,1,0,1,1125,12,moderate,4.0
0,7,Entire home/apt,3,1.0,1.0,1.0,Real Bed,119.0,100.0,60.0,1,0,1,1125,3,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,75.0,100.0,25.0,1,1,1,1125,1,flexible,1.0
0,9,Entire home/apt,6,2.5,3.0,3.0,Real Bed,200.0,200.0,75.0,1,0,1,1125,2,moderate,1.0
0,9,Entire home/apt,7,2.0,3.0,3.0,Real Bed,229.0,300.0,150.0,6,1,2,1125,4,strict,4.0
1,13,Entire home/apt,10,3.5,3.0,5.0,Real Bed,333.0,360.0,130.0,6,1,1,180,29,moderate,1.0
0,0,Private room,1,1.0,1.0,1.0,Real Bed,41.0,0.0,10.0,1,1,2,1125,57,flexible,3.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0,1,1125,39,flexible,2.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,55.0,0.0,20.0,1,0,1,1125,0,moderate,1.0
0,0,Private room,2,1.0,1.0,2.0,Real Bed,70.0,0.0,0.0,1,0,1,1125,20,moderate,2.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,97.0,500.0,120.0,4,1,2,29,0,strict,3.0
1,9,Entire home/apt,12,3.5,5.0,7.0,Real Bed,350.0,500.0,250.0,1,0,3,1125,3,strict,5.0
0,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,200.0,250.0,100.0,6,0,2,180,7,moderate,1.0
0,13,Entire home/apt,5,2.5,3.0,3.0,Real Bed,225.0,0.0,100.0,1,0,2,1125,9,moderate,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,0.0,0.0,1,0,1,1125,0,flexible,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,40.0,100.0,8.0,1,0,1,1125,58,moderate,2.0
0,13,Entire home/apt,8,2.5,3.0,3.0,Real Bed,150.0,100.0,50.0,1,0,1,1125,0,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,46.0,95.0,20.0,1,1,1,365,25,moderate,6.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,64.0,0.0,0.0,1,1,2,21,57,moderate,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,0.0,15.0,2,1,2,1125,3,moderate,1.0
0,9,Entire home/apt,6,2.0,3.0,4.0,Real Bed,250.0,250.0,75.0,6,1,3,1125,2,flexible,2.0
0,9,Entire home/apt,4,1.0,0.0,2.0,Real Bed,147.0,200.0,25.0,2,1,2,1125,0,moderate,4.0
0,1,Shared room,1,1.0,1.0,1.0,Couch,30.0,0.0,10.0,1,0,2,1125,16,flexible,3.0
1,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,0,1,1125,64,flexible,4.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,78.0,0.0,45.0,1,0,2,1125,0,flexible,4.0
0,1,Entire home/apt,4,1.0,1.0,2.0,Real Bed,120.0,100.0,25.0,2,1,1,1125,0,moderate,1.0
0,7,Entire home/apt,5,2.0,3.0,2.0,Real Bed,280.0,300.0,100.0,4,1,2,1125,2,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,75.0,100.0,50.0,1,1,2,1125,8,strict,4.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,178.0,0.0,0.0,1,0,1,1125,1,flexible,3.0
0,9,Entire home/apt,8,1.0,5.0,5.0,Real Bed,480.0,0.0,0.0,1,0,1,1125,0,flexible,3.0
0,9,Entire home/apt,5,1.0,2.0,3.0,Real Bed,129.0,200.0,100.0,4,1,2,1125,3,strict,4.0
